date_key,amfi_code,nav
2019-11-22,120503,51.8055
2019-11-23,120503,51.8055
2019-11-24,120503,51.8055
2019-11-25,120503,52.4058
2019-11-26,120503,52.1819
2019-11-27,120503,52.5541
2019-11-28,120503,52.6551
2019-11-29,120503,52.5202
2019-11-30,120503,52.5202
2019-12-01,120503,52.5202
2019-12-02,120503,52.0831
2019-12-03,120503,52.1391
2019-12-04,120503,52.1758
2019-12-05,120503,52.1739
2019-12-06,120503,51.7574
2019-12-07,120503,51.7574
2019-12-08,120503,51.7574
2019-12-09,120503,51.7165
2019-12-10,120503,51.3884
2019-12-11,120503,51.6608
2019-12-12,120503,51.9371
2019-12-13,120503,52.3885
2019-12-14,120503,52.3885
2019-12-15,120503,52.3885
2019-12-16,120503,52.2265
2019-12-17,120503,52.823
2019-12-18,120503,53.2201
2019-12-19,120503,53.4483
2019-12-20,120503,53.5651
2019-12-21,120503,53.5651
2019-12-22,120503,53.5651
2019-12-23,120503,53.4977
2019-12-24,120503,53.2331
2019-12-25,120503,53.2331
2019-12-26,120503,53.1793
2019-12-27,120503,53.5587
2019-12-28,120503,53.5587
2019-12-29,120503,53.5587
2019-12-30,120503,53.5844
2019-12-31,120503,53.2357
2020-01-01,120503,53.2623
2020-01-02,120503,53.3612
2020-01-03,120503,53.3371
2020-01-04,120503,53.3371
2020-01-05,120503,53.3371
2020-01-06,120503,52.3269
2020-01-07,120503,52.6992
2020-01-08,120503,52.7438
2020-01-09,120503,53.3485
2020-01-10,120503,53.6188
2020-01-11,120503,53.6188
2020-01-12,120503,53.6188
2020-01-13,120503,53.8602
2020-01-14,120503,54.1131
2020-01-15,120503,54.0222
2020-01-16,120503,54.3185
2020-01-17,120503,54.4449
2020-01-18,120503,54.4449
2020-01-19,120503,54.4449
2020-01-20,120503,53.8785
2020-01-21,120503,53.5685
2020-01-22,120503,53.3944
2020-01-23,120503,53.6822
2020-01-24,120503,54.3219
2020-01-25,120503,54.3219
2020-01-26,120503,54.3219
2020-01-27,120503,54.0408
2020-01-28,120503,54.0279
2020-01-29,120503,54.4893
2020-01-30,120503,54.2354
2020-01-31,120503,54.3388
2020-02-01,120503,54.3388
2020-02-02,120503,54.3388
2020-02-03,120503,53.9914
2020-02-04,120503,54.9917
2020-02-05,120503,55.439
2020-02-06,120503,55.6957
2020-02-07,120503,55.7358
2020-02-08,120503,55.7358
2020-02-09,120503,55.7358
2020-02-10,120503,56.0931
2020-02-11,120503,56.1376
2020-02-12,120503,56.6194
2020-02-13,120503,56.6034
2020-02-14,120503,56.1437
2020-02-15,120503,56.1437
2020-02-16,120503,56.1437
2020-02-17,120503,55.8525
2020-02-18,120503,55.593
2020-02-19,120503,56.1832
2020-02-20,120503,56.0837
2020-02-21,120503,56.0837
2020-02-22,120503,56.0837
2020-02-23,120503,56.0837
2020-02-24,120503,55.0739
2020-02-25,120503,54.8741
2020-02-26,120503,54.4616
2020-02-27,120503,54.3307
2020-02-28,120503,52.8907
2020-02-29,120503,52.8907
2020-03-01,120503,52.8907
2020-03-02,120503,52.8009
2020-03-03,120503,53.5505
2020-03-04,120503,53.0825
2020-03-05,120503,53.645
2020-03-06,120503,53.0987
2020-03-07,120503,53.0987
2020-03-08,120503,53.0987
2020-03-09,120503,51.2994
2020-03-10,120503,51.2994
2020-03-11,120503,51.3449
2020-03-12,120503,47.8039
2020-03-13,120503,48.5999
2020-03-14,120503,48.5999
2020-03-15,120503,48.5999
2020-03-16,120503,45.8588
2020-03-17,120503,44.891
2020-03-18,120503,42.3458
2020-03-19,120503,41.0376
2020-03-20,120503,42.895
2020-03-21,120503,42.895
2020-03-22,120503,42.895
2020-03-23,120503,37.6463
2020-03-24,120503,38.446
2020-03-25,120503,40.4084
2020-03-26,120503,42.2508
2020-03-27,120503,42.4778
2020-03-28,120503,42.4778
2020-03-29,120503,42.4778
2020-03-30,120503,40.9103
2020-03-31,120503,41.7364
2020-04-01,120503,40.2742
2020-04-02,120503,40.2742
2020-04-03,120503,39.2576
2020-04-04,120503,39.2576
2020-04-05,120503,39.2576
2020-04-06,120503,39.2576
2020-04-07,120503,41.8335
2020-04-08,120503,41.9653
2020-04-09,120503,43.829
2020-04-10,120503,43.829
2020-04-11,120503,43.829
2020-04-12,120503,43.829
2020-04-13,120503,42.8958
2020-04-14,120503,42.8958
2020-04-15,120503,42.7458
2020-04-16,120503,42.8712
2020-04-17,120503,44.1263
2020-04-18,120503,44.1263
2020-04-19,120503,44.1263
2020-04-20,120503,44.0535
2020-04-21,120503,42.8546
2020-04-22,120503,43.6292
2020-04-23,120503,44.2908
2020-04-24,120503,43.3221
2020-04-25,120503,43.3221
2020-04-26,120503,43.3221
2020-04-27,120503,43.9317
2020-04-28,120503,44.4792
2020-04-29,120503,45.1796
2020-04-30,120503,46.2403
2020-05-01,120503,46.2403
2020-05-02,120503,46.2403
2020-05-03,120503,46.2403
2020-05-04,120503,43.9775
2020-05-05,120503,43.4431
2020-05-06,120503,43.866
2020-05-07,120503,43.1938
2020-05-08,120503,43.4867
2020-05-09,120503,43.4867
2020-05-10,120503,43.4867
2020-05-11,120503,43.4478
2020-05-12,120503,43.3466
2020-05-13,120503,43.8787
2020-05-14,120503,43.3273
2020-05-15,120503,43.2228
2020-05-16,120503,43.2228
2020-05-17,120503,43.2228
2020-05-18,120503,41.8882
2020-05-19,120503,42.3384
2020-05-20,120503,43.1069
2020-05-21,120503,43.2827
2020-05-22,120503,42.8272
2020-05-23,120503,42.8272
2020-05-24,120503,42.8272
2020-05-25,120503,42.8272
2020-05-26,120503,42.6159
2020-05-27,120503,43.1592
2020-05-28,120503,44.0203
2020-05-29,120503,44.6462
2020-05-30,120503,44.6462
2020-05-31,120503,44.6462
2020-06-01,120503,45.6082
2020-06-02,120503,46.2677
2020-06-03,120503,46.5934
2020-06-04,120503,46.2798
2020-06-05,120503,46.7759
2020-06-06,120503,46.7759
2020-06-07,120503,46.7759
2020-06-08,120503,46.7292
2020-06-09,120503,46.218
2020-06-10,120503,46.4633
2020-06-11,120503,45.7706
2020-06-12,120503,46.1403
2020-06-13,120503,46.1403
2020-06-14,120503,46.1403
2020-06-15,120503,45.421
2020-06-16,120503,45.8454
2020-06-17,120503,45.7357
2020-06-18,120503,46.2021
2020-06-19,120503,46.54
2020-06-20,120503,46.54
2020-06-21,120503,46.54
2020-06-22,120503,46.9144
2020-06-23,120503,47.7131
2020-06-24,120503,47.0349
2020-06-25,120503,47.0816
2020-06-26,120503,47.174
2020-06-27,120503,47.174
2020-06-28,120503,47.174
2020-06-29,120503,46.9765
2020-06-30,120503,47.0399
2020-07-01,120503,47.2575
2020-07-02,120503,47.6297
2020-07-03,120503,47.5785
2020-07-04,120503,47.5785
2020-07-05,120503,47.5785
2020-07-06,120503,48.2351
2020-07-07,120503,49.0073
2020-07-08,120503,48.2897
2020-07-09,120503,48.6452
2020-07-10,120503,48.3586
2020-07-11,120503,48.3586
2020-07-12,120503,48.3586
2020-07-13,120503,48.0225
2020-07-14,120503,47.2694
2020-07-15,120503,47.3582
2020-07-16,120503,47.5782
2020-07-17,120503,48.0103
2020-07-18,120503,48.0103
2020-07-19,120503,48.0103
2020-07-20,120503,48.7371
2020-07-21,120503,48.8579
2020-07-22,120503,48.5253
2020-07-23,120503,48.8602
2020-07-24,120503,48.2886
2020-07-25,120503,48.2886
2020-07-26,120503,48.2886
2020-07-27,120503,47.9389
2020-07-28,120503,48.6965
2020-07-29,120503,48.6187
2020-07-30,120503,48.4634
2020-07-31,120503,48.6272
2020-08-01,120503,48.6272
2020-08-02,120503,48.6272
2020-08-03,120503,48.0767
2020-08-04,120503,48.7527
2020-08-05,120503,48.9544
2020-08-06,120503,49.3785
2020-08-07,120503,49.7696
2020-08-08,120503,49.7696
2020-08-09,120503,49.7696
2020-08-10,120503,50.3349
2020-08-11,120503,50.333
2020-08-12,120503,50.1173
2020-08-13,120503,50.2208
2020-08-14,120503,49.6459
2020-08-15,120503,49.6459
2020-08-16,120503,49.6459
2020-08-17,120503,50.0781
2020-08-18,120503,50.7373
2020-08-19,120503,50.8747
2020-08-20,120503,50.7888
2020-08-21,120503,51.046
2020-08-22,120503,51.046
2020-08-23,120503,51.046
2020-08-24,120503,51.5292
2020-08-25,120503,51.8047
2020-08-26,120503,51.9163
2020-08-27,120503,51.8177
2020-08-28,120503,52.1529
2020-08-29,120503,52.1529
2020-08-30,120503,52.1529
2020-08-31,120503,50.578
2020-09-01,120503,51.2617
2020-09-02,120503,51.5632
2020-09-03,120503,51.7669
2020-09-04,120503,51.1327
2020-09-05,120503,51.1327
2020-09-06,120503,51.1327
2020-09-07,120503,50.997
2020-09-08,120503,50.6846
2020-09-09,120503,50.3218
2020-09-10,120503,50.6651
2020-09-11,120503,50.7472
2020-09-12,120503,50.7472
2020-09-13,120503,50.7472
2020-09-14,120503,50.833
2020-09-15,120503,51.2406
2020-09-16,120503,51.5236
2020-09-17,120503,51.2436
2020-09-18,120503,51.1081
2020-09-19,120503,51.1081
2020-09-20,120503,51.1081
2020-09-21,120503,49.8814
2020-09-22,120503,49.5275
2020-09-23,120503,49.3347
2020-09-24,120503,48.0502
2020-09-25,120503,49.1743
2020-09-26,120503,49.1743
2020-09-27,120503,49.1743
2020-09-28,120503,50.1929
2020-09-29,120503,50.3304
2020-09-30,120503,50.5719
2020-10-01,120503,51.2488
2020-10-02,120503,51.2488
2020-10-03,120503,51.2488
2020-10-04,120503,51.2488
2020-10-05,120503,51.3416
2020-10-06,120503,51.8471
2020-10-07,120503,51.769
2020-10-08,120503,52.0817
2020-10-09,120503,52.0684
2020-10-10,120503,52.0684
2020-10-11,120503,52.0684
2020-10-12,120503,52.0031
2020-10-13,120503,51.7895
2020-10-14,120503,52.1671
2020-10-15,120503,51.0383
2020-10-16,120503,51.5
2020-10-17,120503,51.5
2020-10-18,120503,51.5
2020-10-19,120503,51.7939
2020-10-20,120503,51.9759
2020-10-21,120503,51.8558
2020-10-22,120503,51.8735
2020-10-23,120503,52.3818
2020-10-24,120503,52.3818
2020-10-25,120503,52.3818
2020-10-26,120503,52.0546
2020-10-27,120503,53.3319
2020-10-28,120503,52.7335
2020-10-29,120503,52.8208
2020-10-30,120503,52.6432
2020-10-31,120503,52.6432
2020-11-01,120503,52.6432
2020-11-02,120503,52.8932
2020-11-03,120503,53.4532
2020-11-04,120503,54.0352
2020-11-05,120503,54.9099
2020-11-06,120503,55.3169
2020-11-07,120503,55.3169
2020-11-08,120503,55.3169
2020-11-09,120503,55.9657
2020-11-10,120503,56.2903
2020-11-11,120503,56.9431
2020-11-12,120503,56.9553
2020-11-13,120503,57.2281
2020-11-14,120503,57.2281
2020-11-15,120503,57.2281
2020-11-16,120503,57.2281
2020-11-17,120503,58.2212
2020-11-18,120503,58.5899
2020-11-19,120503,58.0742
2020-11-20,120503,59.1344
2020-11-21,120503,59.1344
2020-11-22,120503,59.1344
2020-11-23,120503,59.8224
2020-11-24,120503,60.1029
2020-11-25,120503,59.1082
2020-11-26,120503,59.7982
2020-11-27,120503,60.2353
2020-11-28,120503,60.2353
2020-11-29,120503,60.2353
2020-11-30,120503,60.2353
2020-12-01,120503,60.5083
2020-12-02,120503,60.3507
2020-12-03,120503,60.7394
2020-12-04,120503,61.0214
2020-12-05,120503,61.0214
2020-12-06,120503,61.0214
2020-12-07,120503,61.1734
2020-12-08,120503,61.3644
2020-12-09,120503,61.8566
2020-12-10,120503,61.9425
2020-12-11,120503,61.9606
2020-12-12,120503,61.9606
2020-12-13,120503,61.9606
2020-12-14,120503,62.2695
2020-12-15,120503,62.6215
2020-12-16,120503,62.9874
2020-12-17,120503,63.309
2020-12-18,120503,63.654
2020-12-19,120503,63.654
2020-12-20,120503,63.654
2020-12-21,120503,61.9754
2020-12-22,120503,62.375
2020-12-23,120503,63.0442
2020-12-24,120503,63.4684
2020-12-25,120503,63.4684
2020-12-26,120503,63.4684
2020-12-27,120503,63.4684
2020-12-28,120503,63.9489
2020-12-29,120503,64.0114
2020-12-30,120503,64.5447
2020-12-31,120503,64.6805
2021-01-01,120503,64.982
2021-01-02,120503,64.982
2021-01-03,120503,64.982
2021-01-04,120503,65.5681
2021-01-05,120503,66.3871
2021-01-06,120503,65.8741
2021-01-07,120503,65.7504
2021-01-08,120503,66.77
2021-01-09,120503,66.77
2021-01-10,120503,66.77
2021-01-11,120503,67.1855
2021-01-12,120503,66.9093
2021-01-13,120503,66.0534
2021-01-14,120503,66.0755
2021-01-15,120503,65.1807
2021-01-16,120503,65.1807
2021-01-17,120503,65.1807
2021-01-18,120503,63.9697
2021-01-19,120503,65.1644
2021-01-20,120503,65.6415
2021-01-21,120503,65.3636
2021-01-22,120503,65.0458
2021-01-23,120503,65.0458
2021-01-24,120503,65.0458
2021-01-25,120503,64.4204
2021-01-26,120503,64.4204
2021-01-27,120503,63.2001
2021-01-28,120503,62.2646
2021-01-29,120503,61.0128
2021-01-30,120503,61.0128
2021-01-31,120503,61.0128
2021-02-01,120503,63.2909
2021-02-02,120503,64.9817
2021-02-03,120503,65.4614
2021-02-04,120503,66.216
2021-02-05,120503,66.3772
2021-02-06,120503,66.3772
2021-02-07,120503,66.3772
2021-02-08,120503,67.1298
2021-02-09,120503,66.9563
2021-02-10,120503,67.59
2021-02-11,120503,68.1178
2021-02-12,120503,68.1007
2021-02-13,120503,68.1007
2021-02-14,120503,68.1007
2021-02-15,120503,69.3997
2021-02-16,120503,69.3418
2021-02-17,120503,68.6967
2021-02-18,120503,68.5185
2021-02-19,120503,67.9212
2021-02-20,120503,67.9212
2021-02-21,120503,67.9212
2021-02-22,120503,66.7885
2021-02-23,120503,66.8644
2021-02-24,120503,67.3751
2021-02-25,120503,67.5493
2021-02-26,120503,65.7906
2021-02-27,120503,65.7906
2021-02-28,120503,65.7906
2021-03-01,120503,66.6336
2021-03-02,120503,67.814
2021-03-03,120503,69.1273
2021-03-04,120503,68.9431
2021-03-05,120503,68.454
2021-03-06,120503,68.454
2021-03-07,120503,68.454
2021-03-08,120503,68.0512
2021-03-09,120503,68.541
2021-03-10,120503,68.9064
2021-03-11,120503,68.9064
2021-03-12,120503,68.3853
2021-03-13,120503,68.3853
2021-03-14,120503,68.3853
2021-03-15,120503,67.9814
2021-03-16,120503,68.0344
2021-03-17,120503,67.2323
2021-03-18,120503,66.2719
2021-03-19,120503,66.7529
2021-03-20,120503,66.7529
2021-03-21,120503,66.7529
2021-03-22,120503,66.8021
2021-03-23,120503,67.2521
2021-03-24,120503,66.1412
2021-03-25,120503,64.864
2021-03-26,120503,65.7904
2021-03-27,120503,65.7904
2021-03-28,120503,65.7904
2021-03-29,120503,65.7904
2021-03-30,120503,66.5679
2021-03-31,120503,66.3499
2021-04-01,120503,67.0371
2021-04-02,120503,67.0371
2021-04-03,120503,67.0371
2021-04-04,120503,67.0371
2021-04-05,120503,66.1132
2021-04-06,120503,66.3985
2021-04-07,120503,67.4155
2021-04-08,120503,67.8958
2021-04-09,120503,67.7033
2021-04-10,120503,67.7033
2021-04-11,120503,67.7033
2021-04-12,120503,65.222
2021-04-13,120503,65.5948
2021-04-14,120503,65.5948
2021-04-15,120503,65.7774
2021-04-16,120503,66.3723
2021-04-17,120503,66.3723
2021-04-18,120503,66.3723
2021-04-19,120503,65.0908
2021-04-20,120503,65.0174
2021-04-21,120503,65.0174
2021-04-22,120503,65.4039
2021-04-23,120503,65.4656
2021-04-24,120503,65.4656
2021-04-25,120503,65.4656
2021-04-26,120503,65.8562
2021-04-27,120503,66.5924
2021-04-28,120503,67.9358
2021-04-29,120503,68.0292
2021-04-30,120503,66.9264
2021-05-01,120503,66.9264
2021-05-02,120503,66.9264
2021-05-03,120503,67.0875
2021-05-04,120503,66.6541
2021-05-05,120503,67.165
2021-05-06,120503,67.5074
2021-05-07,120503,67.558
2021-05-08,120503,67.558
2021-05-09,120503,67.558
2021-05-10,120503,68.1078
2021-05-11,120503,67.5422
2021-05-12,120503,66.9675
2021-05-13,120503,66.9675
2021-05-14,120503,66.5356
2021-05-15,120503,66.5356
2021-05-16,120503,66.5356
2021-05-17,120503,67.3697
2021-05-18,120503,68.7087
2021-05-19,120503,68.4275
2021-05-20,120503,68.1195
2021-05-21,120503,69.0525
2021-05-22,120503,69.0525
2021-05-23,120503,69.0525
2021-05-24,120503,69.0821
2021-05-25,120503,69.3104
2021-05-26,120503,69.8961
2021-05-27,120503,70.0134
2021-05-28,120503,69.8483
2021-05-29,120503,69.8483
2021-05-30,120503,69.8483
2021-05-31,120503,70.2453
2021-06-01,120503,70.3808
2021-06-02,120503,70.9471
2021-06-03,120503,71.495
2021-06-04,120503,71.582
2021-06-05,120503,71.582
2021-06-06,120503,71.582
2021-06-07,120503,71.6821
2021-06-08,120503,71.682
2021-06-09,120503,71.4079
2021-06-10,120503,72.3612
2021-06-11,120503,72.2529
2021-06-12,120503,72.2529
2021-06-13,120503,72.2529
2021-06-14,120503,72.4523
2021-06-15,120503,72.8587
2021-06-16,120503,72.6385
2021-06-17,120503,72.3683
2021-06-18,120503,72.1931
2021-06-19,120503,72.1931
2021-06-20,120503,72.1931
2021-06-21,120503,72.3846
2021-06-22,120503,72.5265
2021-06-23,120503,72.1387
2021-06-24,120503,72.5226
2021-06-25,120503,72.8784
2021-06-26,120503,72.8784
2021-06-27,120503,72.8784
2021-06-28,120503,72.8531
2021-06-29,120503,72.726
2021-06-30,120503,72.8723
2021-07-01,120503,73.1256
2021-07-02,120503,73.4383
2021-07-03,120503,73.4383
2021-07-04,120503,73.4383
2021-07-05,120503,74.02
2021-07-06,120503,73.9922
2021-07-07,120503,74.2331
2021-07-08,120503,73.9363
2021-07-09,120503,74.0795
2021-07-10,120503,74.0795
2021-07-11,120503,74.0795
2021-07-12,120503,74.0474
2021-07-13,120503,74.0438
2021-07-14,120503,74.218
2021-07-15,120503,74.2924
2021-07-16,120503,74.3636
2021-07-17,120503,74.3636
2021-07-18,120503,74.3636
2021-07-19,120503,73.9938
2021-07-20,120503,73.8128
2021-07-21,120503,73.8128
2021-07-22,120503,74.5876
2021-07-23,120503,74.5025
2021-07-24,120503,74.5025
2021-07-25,120503,74.5025
2021-07-26,120503,74.4544
2021-07-27,120503,74.294
2021-07-28,120503,74.1284
2021-07-29,120503,74.5288
2021-07-30,120503,74.2211
2021-07-31,120503,74.2211
2021-08-01,120503,74.2211
2021-08-02,120503,75.0437
2021-08-03,120503,75.9397
2021-08-04,120503,76.021
2021-08-05,120503,76.008
2021-08-06,120503,75.8131
2021-08-07,120503,75.8131
2021-08-08,120503,75.8131
2021-08-09,120503,75.5804
2021-08-10,120503,75.5859
2021-08-11,120503,75.3045
2021-08-12,120503,75.6608
2021-08-13,120503,75.9653
2021-08-14,120503,75.9653
2021-08-15,120503,75.9653
2021-08-16,120503,76.0397
2021-08-17,120503,76.4159
2021-08-18,120503,76.6204
2021-08-19,120503,76.6204
2021-08-20,120503,76.3521
2021-08-21,120503,76.3521
2021-08-22,120503,76.3521
2021-08-23,120503,76.715
2021-08-24,120503,77.6842
2021-08-25,120503,77.9829
2021-08-26,120503,78.268
2021-08-27,120503,78.8144
2021-08-28,120503,78.8144
2021-08-29,120503,78.8144
2021-08-30,120503,80.0445
2021-08-31,120503,81.2869
2021-09-01,120503,81.3088
2021-09-02,120503,81.864
2021-09-03,120503,82.0104
2021-09-04,120503,82.0104
2021-09-05,120503,82.0104
2021-09-06,120503,81.9726
2021-09-07,120503,81.7986
2021-09-08,120503,82.0739
2021-09-09,120503,82.255
2021-09-10,120503,82.255
2021-09-11,120503,82.255
2021-09-12,120503,82.255
2021-09-13,120503,82.6854
2021-09-14,120503,83.0189
2021-09-15,120503,83.3885
2021-09-16,120503,83.8102
2021-09-17,120503,83.7154
2021-09-18,120503,83.7154
2021-09-19,120503,83.7154
2021-09-20,120503,83.2059
2021-09-21,120503,84.2897
2021-09-22,120503,84.2283
2021-09-23,120503,85.1846
2021-09-24,120503,84.766
2021-09-25,120503,84.766
2021-09-26,120503,84.766
2021-09-27,120503,84.3182
2021-09-28,120503,83.2962
2021-09-29,120503,82.9626
2021-09-30,120503,82.8497
2021-10-01,120503,82.3533
2021-10-02,120503,82.3533
2021-10-03,120503,82.3533
2021-10-04,120503,83.6199
2021-10-05,120503,83.9434
2021-10-06,120503,83.3956
2021-10-07,120503,84.116
2021-10-08,120503,84.2722
2021-10-09,120503,84.2722
2021-10-10,120503,84.2722
2021-10-11,120503,84.9535
2021-10-12,120503,85.2721
2021-10-13,120503,86.6202
2021-10-14,120503,87.4659
2021-10-15,120503,87.4659
2021-10-16,120503,87.4659
2021-10-17,120503,87.4659
2021-10-18,120503,86.906
2021-10-19,120503,86.1444
2021-10-20,120503,84.8923
2021-10-21,120503,84.6113
2021-10-22,120503,83.9738
2021-10-23,120503,83.9738
2021-10-24,120503,83.9738
2021-10-25,120503,82.4621
2021-10-26,120503,83.7637
2021-10-27,120503,84.0077
2021-10-28,120503,83.2316
2021-10-29,120503,82.6397
2021-10-30,120503,82.6397
2021-10-31,120503,82.6397
2021-11-01,120503,83.4744
2021-11-02,120503,83.3971
2021-11-03,120503,83.3546
2021-11-04,120503,83.3546
2021-11-05,120503,83.3546
2021-11-06,120503,83.3546
2021-11-07,120503,83.3546
2021-11-08,120503,84.5536
2021-11-09,120503,84.4667
2021-11-10,120503,84.6363
2021-11-11,120503,84.2245
2021-11-12,120503,85.3485
2021-11-13,120503,85.3485
2021-11-14,120503,85.3485
2021-11-15,120503,85.4638
2021-11-16,120503,85.7294
2021-11-17,120503,85.3839
2021-11-18,120503,84.4609
2021-11-19,120503,84.4609
2021-11-20,120503,84.4609
2021-11-21,120503,84.4609
2021-11-22,120503,81.8661
2021-11-23,120503,82.4535
2021-11-24,120503,82.3818
2021-11-25,120503,82.6405
2021-11-26,120503,80.5581
2021-11-27,120503,80.5581
2021-11-28,120503,80.5581
2021-11-29,120503,80.6496
2021-11-30,120503,80.8104
2021-12-01,120503,81.2494
2021-12-02,120503,82.3468
2021-12-03,120503,81.7367
2021-12-04,120503,81.7367
2021-12-05,120503,81.7367
2021-12-06,120503,80.1411
2021-12-07,120503,81.2636
2021-12-08,120503,82.3253
2021-12-09,120503,82.4078
2021-12-10,120503,82.4418
2021-12-11,120503,82.4418
2021-12-12,120503,82.4418
2021-12-13,120503,81.7787
2021-12-14,120503,81.5686
2021-12-15,120503,81.0588
2021-12-16,120503,81.036
2021-12-17,120503,79.6694
2021-12-18,120503,79.6694
2021-12-19,120503,79.6694
2021-12-20,120503,77.5931
2021-12-21,120503,78.0346
2021-12-22,120503,79.1261
2021-12-23,120503,79.6287
2021-12-24,120503,79.1895
2021-12-25,120503,79.1895
2021-12-26,120503,79.1895
2021-12-27,120503,79.5375
2021-12-28,120503,80.3139
2021-12-29,120503,80.2977
2021-12-30,120503,80.2221
2021-12-31,120503,81.2402
2022-01-01,120503,81.2402
2022-01-02,120503,81.2402
2022-01-03,120503,82.4289
2022-01-04,120503,83.287
2022-01-05,120503,83.8475
2022-01-06,120503,83.5037
2022-01-07,120503,83.8626
2022-01-08,120503,83.8626
2022-01-09,120503,83.8626
2022-01-10,120503,83.7001
2022-01-11,120503,83.932
2022-01-12,120503,83.6159
2022-01-13,120503,83.4606
2022-01-14,120503,83.7325
2022-01-15,120503,83.7325
2022-01-16,120503,83.7325
2022-01-17,120503,84.1011
2022-01-18,120503,83.0109
2022-01-19,120503,81.8537
2022-01-20,120503,81.238
2022-01-21,120503,79.7572
2022-01-22,120503,79.7572
2022-01-23,120503,79.7572
2022-01-24,120503,76.6805
2022-01-25,120503,76.7127
2022-01-26,120503,76.7127
2022-01-27,120503,75.3274
2022-01-28,120503,75.6428
2022-01-29,120503,75.6428
2022-01-30,120503,75.6428
2022-01-31,120503,76.8741
2022-02-01,120503,77.887
2022-02-02,120503,79.1057
2022-02-03,120503,78.1087
2022-02-04,120503,78.1271
2022-02-05,120503,78.1271
2022-02-06,120503,78.1271
2022-02-07,120503,76.5225
2022-02-08,120503,76.2751
2022-02-09,120503,77.128
2022-02-10,120503,77.5656
2022-02-11,120503,76.053
2022-02-12,120503,76.053
2022-02-13,120503,76.053
2022-02-14,120503,74.1305
2022-02-15,120503,76.0554
2022-02-16,120503,75.8994
2022-02-17,120503,75.8591
2022-02-18,120503,75.2152
2022-02-19,120503,75.2152
2022-02-20,120503,75.2152
2022-02-21,120503,74.9357
2022-02-22,120503,74.6777
2022-02-23,120503,74.8289
2022-02-24,120503,71.3778
2022-02-25,120503,73.9328
2022-02-26,120503,73.9328
2022-02-27,120503,73.9328
2022-02-28,120503,74.4883
2022-03-01,120503,74.4883
2022-03-02,120503,73.8204
2022-03-03,120503,73.3142
2022-03-04,120503,71.6986
2022-03-05,120503,71.6986
2022-03-06,120503,71.6986
2022-03-07,120503,69.7358
2022-03-08,120503,70.6214
2022-03-09,120503,71.7508
2022-03-10,120503,73.0061
2022-03-11,120503,73.1308
2022-03-12,120503,73.1308
2022-03-13,120503,73.1308
2022-03-14,120503,73.5318
2022-03-15,120503,73.1899
2022-03-16,120503,74.358
2022-03-17,120503,75.7167
2022-03-18,120503,75.7167
2022-03-19,120503,75.7167
2022-03-20,120503,75.7167
2022-03-21,120503,74.8165
2022-03-22,120503,75.2075
2022-03-23,120503,75.0377
2022-03-24,120503,74.6781
2022-03-25,120503,74.332
2022-03-26,120503,74.332
2022-03-27,120503,74.332
2022-03-28,120503,74.1641
2022-03-29,120503,74.6649
2022-03-30,120503,75.6682
2022-03-31,120503,75.5061
2022-04-01,120503,76.3631
2022-04-02,120503,76.3631
2022-04-03,120503,76.3631
2022-04-04,120503,77.7401
2022-04-05,120503,77.8618
2022-04-06,120503,77.2841
2022-04-07,120503,76.7796
2022-04-08,120503,77.5007
2022-04-09,120503,77.5007
2022-04-10,120503,77.5007
2022-04-11,120503,77.4023
2022-04-12,120503,76.6442
2022-04-13,120503,76.3584
2022-04-14,120503,76.3584
2022-04-15,120503,76.3584
2022-04-16,120503,76.3584
2022-04-17,120503,76.3584
2022-04-18,120503,75.4011
2022-04-19,120503,74.1182
2022-04-20,120503,74.5345
2022-04-21,120503,75.4805
2022-04-22,120503,75.0345
2022-04-23,120503,75.0345
2022-04-24,120503,75.0345
2022-04-25,120503,74.1743
2022-04-26,120503,75.2145
2022-04-27,120503,73.9744
2022-04-28,120503,74.7458
2022-04-29,120503,74.2535
2022-04-30,120503,74.2535
2022-05-01,120503,74.2535
2022-05-02,120503,74.1048
2022-05-03,120503,74.1048
2022-05-04,120503,71.9729
2022-05-05,120503,71.8904
2022-05-06,120503,68.9738
2022-05-07,120503,68.9738
2022-05-08,120503,68.9738
2022-05-09,120503,68.3816
2022-05-10,120503,67.7491
2022-05-11,120503,66.8623
2022-05-12,120503,65.4083
2022-05-13,120503,65.4373
2022-05-14,120503,65.4373
2022-05-15,120503,65.4373
2022-05-16,120503,66.2938
2022-05-17,120503,67.8271
2022-05-18,120503,67.772
2022-05-19,120503,65.8496
2022-05-20,120503,66.8472
2022-05-21,120503,66.8472
2022-05-22,120503,66.8472
2022-05-23,120503,66.6512
2022-05-24,120503,66.3628
2022-05-25,120503,65.4557
2022-05-26,120503,66.161
2022-05-27,120503,67.2291
2022-05-28,120503,67.2291
2022-05-29,120503,67.2291
2022-05-30,120503,68.533
2022-05-31,120503,69.1361
2022-06-01,120503,68.8319
2022-06-02,120503,68.8276
2022-06-03,120503,68.0717
2022-06-04,120503,68.0717
2022-06-05,120503,68.0717
2022-06-06,120503,67.548
2022-06-07,120503,66.7412
2022-06-08,120503,66.9337
2022-06-09,120503,67.2604
2022-06-10,120503,66.1339
2022-06-11,120503,66.1339
2022-06-12,120503,66.1339
2022-06-13,120503,64.4339
2022-06-14,120503,64.3993
2022-06-15,120503,64.8568
2022-06-16,120503,63.7459
